frquency,impedance,wine_id,wine_name,Unnamed: 10,类别,类别编码
21,929,29,雪花啤酒,,啤酒,0
22,929,29,雪花啤酒,,啤酒,0
24,929,29,雪花啤酒,,啤酒,0
25,929,29,雪花啤酒,,啤酒,0
26,929,29,雪花啤酒,,啤酒,0
27,928,29,雪花啤酒,,啤酒,0
28,929,29,雪花啤酒,,啤酒,0
29,929,29,雪花啤酒,,啤酒,0
30,929,29,雪花啤酒,,啤酒,0
32,929,29,雪花啤酒,,啤酒,0
33,929,29,雪花啤酒,,啤酒,0
34,928,29,雪花啤酒,,啤酒,0
35,928,29,雪花啤酒,,啤酒,0
36,929,29,雪花啤酒,,啤酒,0
37,929,29,雪花啤酒,,啤酒,0
38,929,29,雪花啤酒,,啤酒,0
39,929,29,雪花啤酒,,啤酒,0
40,929,29,雪花啤酒,,啤酒,0
41,929,29,雪花啤酒,,啤酒,0
42,929,29,雪花啤酒,,啤酒,0
47,929,29,雪花啤酒,,啤酒,0
48,929,29,雪花啤酒,,啤酒,0
52,929,29,雪花啤酒,,啤酒,0
53,928,29,雪花啤酒,,啤酒,0
54,929,29,雪花啤酒,,啤酒,0
56,929,29,雪花啤酒,,啤酒,0
60,929,29,雪花啤酒,,啤酒,0
61,928,29,雪花啤酒,,啤酒,0
62,928,29,雪花啤酒,,啤酒,0
63,929,29,雪花啤酒,,啤酒,0
64,929,29,雪花啤酒,,啤酒,0
65,929,29,雪花啤酒,,啤酒,0
66,929,29,雪花啤酒,,啤酒,0
68,929,29,雪花啤酒,,啤酒,0
69,929,29,雪花啤酒,,啤酒,0
70,929,29,雪花啤酒,,啤酒,0
71,929,29,雪花啤酒,,啤酒,0
72,929,29,雪花啤酒,,啤酒,0
73,928,29,雪花啤酒,,啤酒,0
74,928,29,雪花啤酒,,啤酒,0
76,928,29,雪花啤酒,,啤酒,0
77,929,29,雪花啤酒,,啤酒,0
78,929,29,雪花啤酒,,啤酒,0
79,930,29,雪花啤酒,,啤酒,0
80,930,29,雪花啤酒,,啤酒,0
81,930,29,雪花啤酒,,啤酒,0
82,929,29,雪花啤酒,,啤酒,0
83,929,29,雪花啤酒,,啤酒,0
84,929,29,雪花啤酒,,啤酒,0
85,928,29,雪花啤酒,,啤酒,0
86,928,29,雪花啤酒,,啤酒,0
87,929,29,雪花啤酒,,啤酒,0
88,929,29,雪花啤酒,,啤酒,0
89,928,29,雪花啤酒,,啤酒,0
90,929,29,雪花啤酒,,啤酒,0
91,929,29,雪花啤酒,,啤酒,0
92,929,29,雪花啤酒,,啤酒,0
93,929,29,雪花啤酒,,啤酒,0
97,929,29,雪花啤酒,,啤酒,0
98,930,29,雪花啤酒,,啤酒,0
99,929,29,雪花啤酒,,啤酒,0
102,928,29,雪花啤酒,,啤酒,0
104,928,29,雪花啤酒,,啤酒,0
105,928,29,雪花啤酒,,啤酒,0
106,929,29,雪花啤酒,,啤酒,0
108,930,29,雪花啤酒,,啤酒,0
109,929,29,雪花啤酒,,啤酒,0
110,929,29,雪花啤酒,,啤酒,0
111,929,29,雪花啤酒,,啤酒,0
112,929,29,雪花啤酒,,啤酒,0
113,929,29,雪花啤酒,,啤酒,0
114,929,29,雪花啤酒,,啤酒,0
115,928,29,雪花啤酒,,啤酒,0
116,928,29,雪花啤酒,,啤酒,0
117,929,29,雪花啤酒,,啤酒,0
118,929,29,雪花啤酒,,啤酒,0
119,928,29,雪花啤酒,,啤酒,0
120,929,29,雪花啤酒,,啤酒,0
20,928,29,雪花啤酒,,啤酒,0
21,929,29,雪花啤酒,,啤酒,0
22,929,29,雪花啤酒,,啤酒,0
23,928,29,雪花啤酒,,啤酒,0
24,929,29,雪花啤酒,,啤酒,0
25,928,29,雪花啤酒,,啤酒,0
26,928,29,雪花啤酒,,啤酒,0
27,928,29,雪花啤酒,,啤酒,0
28,929,29,雪花啤酒,,啤酒,0
29,928,29,雪花啤酒,,啤酒,0
30,929,29,雪花啤酒,,啤酒,0
31,928,29,雪花啤酒,,啤酒,0
32,929,29,雪花啤酒,,啤酒,0
33,929,29,雪花啤酒,,啤酒,0
34,928,29,雪花啤酒,,啤酒,0
36,928,29,雪花啤酒,,啤酒,0
37,929,29,雪花啤酒,,啤酒,0
38,929,29,雪花啤酒,,啤酒,0
39,929,29,雪花啤酒,,啤酒,0
40,928,29,雪花啤酒,,啤酒,0
41,928,29,雪花啤酒,,啤酒,0
42,929,29,雪花啤酒,,啤酒,0
46,928,29,雪花啤酒,,啤酒,0
47,929,29,雪花啤酒,,啤酒,0
48,929,29,雪花啤酒,,啤酒,0
52,929,29,雪花啤酒,,啤酒,0
53,928,29,雪花啤酒,,啤酒,0
54,929,29,雪花啤酒,,啤酒,0
55,928,29,雪花啤酒,,啤酒,0
56,928,29,雪花啤酒,,啤酒,0
60,928,29,雪花啤酒,,啤酒,0
61,928,29,雪花啤酒,,啤酒,0
62,928,29,雪花啤酒,,啤酒,0
64,928,29,雪花啤酒,,啤酒,0
65,928,29,雪花啤酒,,啤酒,0
66,928,29,雪花啤酒,,啤酒,0
67,929,29,雪花啤酒,,啤酒,0
68,929,29,雪花啤酒,,啤酒,0
69,929,29,雪花啤酒,,啤酒,0
70,929,29,雪花啤酒,,啤酒,0
71,929,29,雪花啤酒,,啤酒,0
72,928,29,雪花啤酒,,啤酒,0
73,928,29,雪花啤酒,,啤酒,0
74,928,29,雪花啤酒,,啤酒,0
75,928,29,雪花啤酒,,啤酒,0
76,927,29,雪花啤酒,,啤酒,0
77,928,29,雪花啤酒,,啤酒,0
78,928,29,雪花啤酒,,啤酒,0
79,929,29,雪花啤酒,,啤酒,0
80,929,29,雪花啤酒,,啤酒,0
81,929,29,雪花啤酒,,啤酒,0
82,928,29,雪花啤酒,,啤酒,0
83,928,29,雪花啤酒,,啤酒,0
84,928,29,雪花啤酒,,啤酒,0
85,928,29,雪花啤酒,,啤酒,0
86,928,29,雪花啤酒,,啤酒,0
87,928,29,雪花啤酒,,啤酒,0
88,928,29,雪花啤酒,,啤酒,0
89,928,29,雪花啤酒,,啤酒,0
90,928,29,雪花啤酒,,啤酒,0
91,928,29,雪花啤酒,,啤酒,0
92,928,29,雪花啤酒,,啤酒,0
93,928,29,雪花啤酒,,啤酒,0
97,929,29,雪花啤酒,,啤酒,0
98,930,29,雪花啤酒,,啤酒,0
99,929,29,雪花啤酒,,啤酒,0
102,927,29,雪花啤酒,,啤酒,0
103,927,29,雪花啤酒,,啤酒,0
104,928,29,雪花啤酒,,啤酒,0
105,928,29,雪花啤酒,,啤酒,0
106,929,29,雪花啤酒,,啤酒,0
107,929,29,雪花啤酒,,啤酒,0
108,929,29,雪花啤酒,,啤酒,0
109,929,29,雪花啤酒,,啤酒,0
110,929,29,雪花啤酒,,啤酒,0
111,929,29,雪花啤酒,,啤酒,0
113,928,29,雪花啤酒,,啤酒,0
115,928,29,雪花啤酒,,啤酒,0
116,928,29,雪花啤酒,,啤酒,0
117,928,29,雪花啤酒,,啤酒,0
119,928,29,雪花啤酒,,啤酒,0
120,928,29,雪花啤酒,,啤酒,0
20,927,29,雪花啤酒,,啤酒,0
21,928,29,雪花啤酒,,啤酒,0
22,928,29,雪花啤酒,,啤酒,0
23,927,29,雪花啤酒,,啤酒,0
24,928,29,雪花啤酒,,啤酒,0
25,928,29,雪花啤酒,,啤酒,0
20,931,29,雪花啤酒,,啤酒,0
21,930,29,雪花啤酒,,啤酒,0
22,930,29,雪花啤酒,,啤酒,0
23,931,29,雪花啤酒,,啤酒,0
24,930,29,雪花啤酒,,啤酒,0
25,931,29,雪花啤酒,,啤酒,0
26,931,29,雪花啤酒,,啤酒,0
27,930,29,雪花啤酒,,啤酒,0
28,931,29,雪花啤酒,,啤酒,0
29,930,29,雪花啤酒,,啤酒,0
30,930,29,雪花啤酒,,啤酒,0
31,929,29,雪花啤酒,,啤酒,0
32,930,29,雪花啤酒,,啤酒,0
33,930,29,雪花啤酒,,啤酒,0
34,930,29,雪花啤酒,,啤酒,0
35,930,29,雪花啤酒,,啤酒,0
36,931,29,雪花啤酒,,啤酒,0
37,929,29,雪花啤酒,,啤酒,0
38,930,29,雪花啤酒,,啤酒,0
39,930,29,雪花啤酒,,啤酒,0
41,930,29,雪花啤酒,,啤酒,0
42,930,29,雪花啤酒,,啤酒,0
43,930,29,雪花啤酒,,啤酒,0
44,930,29,雪花啤酒,,啤酒,0
48,930,29,雪花啤酒,,啤酒,0
49,930,29,雪花啤酒,,啤酒,0
50,930,29,雪花啤酒,,啤酒,0
54,929,29,雪花啤酒,,啤酒,0
55,929,29,雪花啤酒,,啤酒,0
56,931,29,雪花啤酒,,啤酒,0
60,930,29,雪花啤酒,,啤酒,0
61,929,29,雪花啤酒,,啤酒,0
62,929,29,雪花啤酒,,啤酒,0
63,931,29,雪花啤酒,,啤酒,0
64,931,29,雪花啤酒,,啤酒,0
65,929,29,雪花啤酒,,啤酒,0
66,929,29,雪花啤酒,,啤酒,0
67,930,29,雪花啤酒,,啤酒,0
68,931,29,雪花啤酒,,啤酒,0
69,930,29,雪花啤酒,,啤酒,0
70,929,29,雪花啤酒,,啤酒,0
71,930,29,雪花啤酒,,啤酒,0
72,930,29,雪花啤酒,,啤酒,0
73,930,29,雪花啤酒,,啤酒,0
74,930,29,雪花啤酒,,啤酒,0
75,930,29,雪花啤酒,,啤酒,0
76,931,29,雪花啤酒,,啤酒,0
77,930,29,雪花啤酒,,啤酒,0
78,929,29,雪花啤酒,,啤酒,0
79,929,29,雪花啤酒,,啤酒,0
80,930,29,雪花啤酒,,啤酒,0
81,931,29,雪花啤酒,,啤酒,0
82,931,29,雪花啤酒,,啤酒,0
83,929,29,雪花啤酒,,啤酒,0
84,929,29,雪花啤酒,,啤酒,0
85,930,29,雪花啤酒,,啤酒,0
86,931,29,雪花啤酒,,啤酒,0
87,931,29,雪花啤酒,,啤酒,0
88,929,29,雪花啤酒,,啤酒,0
89,930,29,雪花啤酒,,啤酒,0
90,930,29,雪花啤酒,,啤酒,0
91,931,29,雪花啤酒,,啤酒,0
95,929,29,雪花啤酒,,啤酒,0
96,931,29,雪花啤酒,,啤酒,0
97,931,29,雪花啤酒,,啤酒,0
101,930,29,雪花啤酒,,啤酒,0
102,930,29,雪花啤酒,,啤酒,0
103,930,29,雪花啤酒,,啤酒,0
104,930,29,雪花啤酒,,啤酒,0
105,930,29,雪花啤酒,,啤酒,0
106,931,29,雪花啤酒,,啤酒,0
107,931,29,雪花啤酒,,啤酒,0
108,931,29,雪花啤酒,,啤酒,0
109,930,29,雪花啤酒,,啤酒,0
110,930,29,雪花啤酒,,啤酒,0
111,929,29,雪花啤酒,,啤酒,0
112,930,29,雪花啤酒,,啤酒,0
113,930,29,雪花啤酒,,啤酒,0
114,931,29,雪花啤酒,,啤酒,0
115,930,29,雪花啤酒,,啤酒,0
116,931,29,雪花啤酒,,啤酒,0
117,930,29,雪花啤酒,,啤酒,0
118,929,29,雪花啤酒,,啤酒,0
119,930,29,雪花啤酒,,啤酒,0
120,930,29,雪花啤酒,,啤酒,0
20,930,29,雪花啤酒,,啤酒,0
21,929,29,雪花啤酒,,啤酒,0
22,929,29,雪花啤酒,,啤酒,0
23,930,29,雪花啤酒,,啤酒,0
24,929,29,雪花啤酒,,啤酒,0
25,930,29,雪花啤酒,,啤酒,0
26,930,29,雪花啤酒,,啤酒,0
27,929,29,雪花啤酒,,啤酒,0
28,930,29,雪花啤酒,,啤酒,0
29,930,29,雪花啤酒,,啤酒,0
30,930,29,雪花啤酒,,啤酒,0
31,929,29,雪花啤酒,,啤酒,0
32,930,29,雪花啤酒,,啤酒,0
33,930,29,雪花啤酒,,啤酒,0
34,930,29,雪花啤酒,,啤酒,0
35,930,29,雪花啤酒,,啤酒,0
36,929,29,雪花啤酒,,啤酒,0
37,929,29,雪花啤酒,,啤酒,0
38,930,29,雪花啤酒,,啤酒,0
39,930,29,雪花啤酒,,啤酒,0
40,930,29,雪花啤酒,,啤酒,0
41,930,29,雪花啤酒,,啤酒,0
42,930,29,雪花啤酒,,啤酒,0
43,930,29,雪花啤酒,,啤酒,0
44,930,29,雪花啤酒,,啤酒,0
48,929,29,雪花啤酒,,啤酒,0
49,929,29,雪花啤酒,,啤酒,0
50,930,29,雪花啤酒,,啤酒,0
54,930,29,雪花啤酒,,啤酒,0
55,929,29,雪花啤酒,,啤酒,0
56,930,29,雪花啤酒,,啤酒,0
60,930,29,雪花啤酒,,啤酒,0
61,929,29,雪花啤酒,,啤酒,0
62,929,29,雪花啤酒,,啤酒,0
63,931,29,雪花啤酒,,啤酒,0
64,931,29,雪花啤酒,,啤酒,0
65,929,29,雪花啤酒,,啤酒,0
66,929,29,雪花啤酒,,啤酒,0
67,930,29,雪花啤酒,,啤酒,0
68,931,29,雪花啤酒,,啤酒,0
69,930,29,雪花啤酒,,啤酒,0
70,929,29,雪花啤酒,,啤酒,0
71,930,29,雪花啤酒,,啤酒,0
72,930,29,雪花啤酒,,啤酒,0
73,930,29,雪花啤酒,,啤酒,0
74,930,29,雪花啤酒,,啤酒,0
75,930,29,雪花啤酒,,啤酒,0
76,931,29,雪花啤酒,,啤酒,0
77,930,29,雪花啤酒,,啤酒,0
78,929,29,雪花啤酒,,啤酒,0
79,929,29,雪花啤酒,,啤酒,0
80,930,29,雪花啤酒,,啤酒,0
81,931,29,雪花啤酒,,啤酒,0
82,931,29,雪花啤酒,,啤酒,0
83,929,29,雪花啤酒,,啤酒,0
84,929,29,雪花啤酒,,啤酒,0
85,930,29,雪花啤酒,,啤酒,0
86,931,29,雪花啤酒,,啤酒,0
87,931,29,雪花啤酒,,啤酒,0
88,929,29,雪花啤酒,,啤酒,0
89,930,29,雪花啤酒,,啤酒,0
90,930,29,雪花啤酒,,啤酒,0
91,931,29,雪花啤酒,,啤酒,0
95,929,29,雪花啤酒,,啤酒,0
96,931,29,雪花啤酒,,啤酒,0
97,930,29,雪花啤酒,,啤酒,0
101,930,29,雪花啤酒,,啤酒,0
102,930,29,雪花啤酒,,啤酒,0
104,929,29,雪花啤酒,,啤酒,0
105,930,29,雪花啤酒,,啤酒,0
106,930,29,雪花啤酒,,啤酒,0
107,931,29,雪花啤酒,,啤酒,0
108,931,29,雪花啤酒,,啤酒,0
109,930,29,雪花啤酒,,啤酒,0
110,930,29,雪花啤酒,,啤酒,0
111,929,29,雪花啤酒,,啤酒,0
112,929,29,雪花啤酒,,啤酒,0
113,930,29,雪花啤酒,,啤酒,0
114,930,29,雪花啤酒,,啤酒,0
115,930,29,雪花啤酒,,啤酒,0
116,930,29,雪花啤酒,,啤酒,0
117,930,29,雪花啤酒,,啤酒,0
118,929,29,雪花啤酒,,啤酒,0
119,930,29,雪花啤酒,,啤酒,0
120,930,29,雪花啤酒,,啤酒,0
20,930,29,雪花啤酒,,啤酒,0
21,929,29,雪花啤酒,,啤酒,0
22,929,29,雪花啤酒,,啤酒,0
23,930,29,雪花啤酒,,啤酒,0
24,929,29,雪花啤酒,,啤酒,0
25,929,29,雪花啤酒,,啤酒,0
26,929,29,雪花啤酒,,啤酒,0
27,929,29,雪花啤酒,,啤酒,0
28,930,29,雪花啤酒,,啤酒,0
29,929,29,雪花啤酒,,啤酒,0
30,929,29,雪花啤酒,,啤酒,0
31,928,29,雪花啤酒,,啤酒,0
32,930,29,雪花啤酒,,啤酒,0
33,929,29,雪花啤酒,,啤酒,0
35,929,29,雪花啤酒,,啤酒,0
36,929,29,雪花啤酒,,啤酒,0
37,928,29,雪花啤酒,,啤酒,0
38,929,29,雪花啤酒,,啤酒,0
39,929,29,雪花啤酒,,啤酒,0
40,929,29,雪花啤酒,,啤酒,0
41,929,29,雪花啤酒,,啤酒,0
42,929,29,雪花啤酒,,啤酒,0
43,929,29,雪花啤酒,,啤酒,0
44,929,29,雪花啤酒,,啤酒,0
48,928,29,雪花啤酒,,啤酒,0
49,929,29,雪花啤酒,,啤酒,0
50,930,29,雪花啤酒,,啤酒,0
54,929,29,雪花啤酒,,啤酒,0
55,929,29,雪花啤酒,,啤酒,0
56,930,29,雪花啤酒,,啤酒,0
60,929,29,雪花啤酒,,啤酒,0
61,929,29,雪花啤酒,,啤酒,0
62,929,29,雪花啤酒,,啤酒,0
64,930,29,雪花啤酒,,啤酒,0
65,929,29,雪花啤酒,,啤酒,0
66,929,29,雪花啤酒,,啤酒,0
68,931,29,雪花啤酒,,啤酒,0
69,930,29,雪花啤酒,,啤酒,0
70,929,29,雪花啤酒,,啤酒,0
71,929,29,雪花啤酒,,啤酒,0
72,930,29,雪花啤酒,,啤酒,0
73,930,29,雪花啤酒,,啤酒,0
74,929,29,雪花啤酒,,啤酒,0
75,930,29,雪花啤酒,,啤酒,0
76,930,29,雪花啤酒,,啤酒,0
77,930,29,雪花啤酒,,啤酒,0
78,929,29,雪花啤酒,,啤酒,0
79,929,29,雪花啤酒,,啤酒,0
80,930,29,雪花啤酒,,啤酒,0
81,931,29,雪花啤酒,,啤酒,0
82,930,29,雪花啤酒,,啤酒,0
83,928,29,雪花啤酒,,啤酒,0
20,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
29,994,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
32,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,993,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
55,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
90,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
91,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
92,996,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
97,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
98,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
100,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
101,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
102,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
103,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
104,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
105,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
106,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
107,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
108,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
110,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
111,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
112,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
113,995,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
115,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
116,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
117,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
118,998,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
119,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
120,997,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
20,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
21,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
22,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
23,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
24,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
25,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
26,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
27,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
28,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
30,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
31,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
33,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
34,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
35,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
36,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
37,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
38,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
39,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
40,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
41,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
42,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
43,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
44,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
45,986,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
46,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
48,987,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
52,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
53,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
54,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
55,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
60,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
61,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
62,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
63,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
64,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
65,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
66,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
67,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
68,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
69,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
70,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
71,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
72,988,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
73,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
74,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
75,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
76,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
77,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
78,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
79,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
80,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
81,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
82,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
83,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
84,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
85,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
86,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
91,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
92,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
93,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
97,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
98,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
99,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
100,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
101,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
102,990,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
103,989,30,RIO强爽金钻凤梨伏特加风味,,鸡尾酒,3
